,Matchid,Players_1,Players_2,Players_3,Players_4,Players_5,Players_6,Players_7,Players_8,Players_9,Players_10,Players_11,Players_12,Players_13,Players_14,Players_15,Players_16,Players_17,Players_18,Players_19,Players_20,Players_21,Players_22,,Runs_1,Over_1
1493,702139,WTS Porterfield,PR Stirling,EC Joyce,NJ O'Brien,GC Wilson,KJ O'Brien,AD Poynter,SR Thompson,MC Sorensen,GH Dockrell,TJ Murtagh,DR Smith,KOA Powell,KA Edwards,DM Bravo,DJ Bravo,D Ramdin,MN Samuels,DJG Sammy,JO Holder,ML Cummins,NO Miller,,-,-
1494,706767,MDKJ Perera,HDRL Thirimanne,WU Tharanga,LD Chandimal,AD Mathews,KDK Vithanage,SMA Priyanjan,KMDN Kulasekara,SMSM Senanayake,BAW Mendis,RAS Lakmal,WTS Porterfield,PR Stirling,EC Joyce,NJ O'Brien,GC Wilson,KJ O'Brien,SR Thompson,AR Cusack,MC Sorensen,GH Dockrell,TJ Murtagh,,-,-
1495,710291,MDKJ Perera,HDRL Thirimanne,KC Sangakkara,DPMD Jayawardene,AD Mathews,NLTC Perera,PC de Silva,LD Chandimal,SL Malinga,RAS Lakmal,SMSM Senanayake,Sharjeel Khan,Ahmed Shehzad,Mohammad Hafeez,Sohaib Maqsood,Misbah-ul-Haq,Umar Akmal,Shahid Afridi,Bilawal Bhatti,Umar Gul,Saeed Ajmal,Junaid Khan,,-,-
1496,710293,Anamul Haque,Shamsur Rahman,Mominul Haque,Mushfiqur Rahim,Naeem Islam,Nasir Hossain,Ziaur Rahman,Sohag Gazi,Mashrafe Mortaza,Rubel Hossain,Abdur Razzak,RG Sharma,S Dhawan,V Kohli,AM Rahane,AT Rayudu,KD Karthik,B Kumar,Mohammed Shami,VR Aaron,R Ashwin,RA Jadeja,,-,-
1497,710297,RG Sharma,S Dhawan,V Kohli,AM Rahane,AT Rayudu,KD Karthik,RA Jadeja,STR Binny,R Ashwin,B Kumar,Mohammed Shami,MDKJ Perera,HDRL Thirimanne,KC Sangakkara,DPMD Jayawardene,LD Chandimal,AD Mathews,SMSM Senanayake,PC de Silva,NLTC Perera,BAW Mendis,SL Malinga,,29,5
1498,710299,Mohammad Shahzad,Karim Sadiq,Najibullah Zadran,Asghar Stanikzai,Nawroz Mangal,Mohammad Nabi,Samiullah Shenwari,Mirwais Ashraf,Shapoor Zadran,Hamid Hassan,Amir Hamza,Anamul Haque,Shamsur Rahman,Mominul Haque,Mushfiqur Rahim,Nasir Hossain,Naeem Islam,Ziaur Rahman,Abdur Razzak,Arafat Sunny,Rubel Hossain,Sohag Gazi,,-,-
1499,710301,RG Sharma,S Dhawan,V Kohli,AM Rahane,AT Rayudu,KD Karthik,RA Jadeja,R Ashwin,Mohammed Shami,A Mishra,B Kumar,Sharjeel Khan,Ahmed Shehzad,Mohammad Hafeez,Misbah-ul-Haq,Umar Akmal,Sohaib Maqsood,Shahid Afridi,Umar Gul,Mohammad Talha,Saeed Ajmal,Junaid Khan,,-,-
1500,710305,Anamul Haque,Imrul Kayes,Mominul Haque,Mushfiqur Rahim,Shakib Al Hasan,Shafiul Islam,Al-Amin Hossain,Abdur Razzak,Mahmudullah,Nasir Hossain,-,Ahmed Shehzad,Mohammad Hafeez,Misbah-ul-Haq,Sohaib Maqsood,Fawad Alam,Abdur Rehman,Shahid Afridi,Umar Akmal,Umar Gul,Mohammad Talha,Saeed Ajmal,,-,-
1501,710307,Noor Ali Zadran,Nawroz Mangal,Rahmat Shah,Asghar Stanikzai,Najibullah Zadran,Mohammad Nabi,Mohammad Shahzad,Samiullah Shenwari,Mirwais Ashraf,Shapoor Zadran,Dawlat Zadran,AM Rahane,S Dhawan,RG Sharma,KD Karthik,B Kumar,Mohammed Shami,A Mishra,RA Jadeja,R Ashwin,-,-,,-,-
1502,710309,Anamul Haque,Shamsur Rahman,Mominul Haque,Mushfiqur Rahim,Shakib Al Hasan,Nasir Hossain,Mahmudullah,Ziaur Rahman,Arafat Sunny,Rubel Hossain,Al-Amin Hossain,MDKJ Perera,KC Sangakkara,HDRL Thirimanne,DPMD Jayawardene,SMA Priyanjan,AD Mathews,PC de Silva,NLTC Perera,SMSM Senanayake,RAS Lakmal,BAW Mendis,,-,-
1503,710311,Sharjeel Khan,Ahmed Shehzad,Mohammad Hafeez,Misbah-ul-Haq,Fawad Alam,Umar Akmal,Shahid Afridi,Umar Gul,Junaid Khan,Saeed Ajmal,Mohammad Talha,MDKJ Perera,HDRL Thirimanne,KC Sangakkara,DPMD Jayawardene,SMA Priyanjan,AD Mathews,PC de Silva,SL Malinga,RAS Lakmal,SMSM Senanayake,NLTC Perera,,-,-
1504,722339,HM Amla,RR Rossouw,F du Plessis,AB de Villiers,DA Miller,JP Duminy,F Behardien,VD Philander,DW Steyn,M Morkel,Imran Tahir,DR Smith,CH Gayle,LR Johnson,MN Samuels,D Ramdin,JL Carter,DJG Sammy,AD Russell,JO Holder,JE Taylor,SJ Benn,,-,-
1505,722341,HM Amla,RR Rossouw,AB de Villiers,DA Miller,M Morkel,VD Philander,DW Steyn,JP Duminy,Imran Tahir,F Behardien,-,DR Smith,CH Gayle,LR Johnson,MN Samuels,D Ramdin,JL Carter,AD Russell,DJG Sammy,JO Holder,JE Taylor,SJ Benn,,-,-
1506,722343,DR Smith,N Deonarine,CH Gayle,MN Samuels,D Ramdin,JL Carter,AD Russell,CR Brathwaite,JO Holder,JE Taylor,SJ Benn,RR Rossouw,HM Amla,F du Plessis,M Morkel,VD Philander,DW Steyn,JP Duminy,F Behardien,Imran Tahir,-,-,,-,-
1507,722345,MN van Wyk,RR Rossouw,F du Plessis,DA Miller,AB de Villiers,JP Duminy,F Behardien,WD Parnell,AM Phangiso,KJ Abbott,M Morkel,DR Smith,LR Johnson,CH Gayle,MN Samuels,D Ramdin,JL Carter,DJG Sammy,AD Russell,JO Holder,CR Brathwaite,SS Cottrell,,-,-
1508,722347,Q de Kock,HM Amla,F du Plessis,RR Rossouw,DA Miller,JP Duminy,F Behardien,KJ Abbott,M de Lange,WD Parnell,AM Phangiso,CH Gayle,DR Smith,N Deonarine,MN Samuels,D Ramdin,AD Russell,JL Carter,JO Holder,DJG Sammy,CR Brathwaite,SS Cottrell,,-,-
1509,722389,S Mandhana,MDT Kamini,KV Jain,M Raj,H Kaur,VR Vanitha,J Goswami,S Pandey,N Niranjana,E Bisht,RS Gayakwad,CM Edwards,HC Knight,SJ Taylor,L Winfield,LS Greenway,KH Brunt,A Shrubsole,D Hazell,JL Gunn,NR Sciver,-,,-,-
1510,722391,CM Edwards,HC Knight,SJ Taylor,L Winfield,LS Greenway,TT Beaumont,NR Sciver,JL Gunn,D Hazell,A Shrubsole,KL Cross,S Mandhana,PG Raut,KV Jain,M Raj,H Kaur,VR Vanitha,J Goswami,S Pandey,N Niranjana,E Bisht,RS Gayakwad,,-,-
1511,722665,Fikri Rosdi,Nasir Shafiq,Ahmed Faiz Mohammad Noor,Suhan Alagaratnam,Shafiq Sharif,Anwar Arudin,Khizar Hayat,Nazril Rahman,Pavandeep Singh,Shahrulnizam Yusof,HG Mohammed,RA Sealy,AE Hall,D Cato,OR Willis,RN Roach,Ronald Ebanks,KR Ebanks,C Wright,T Taylor,N Sellars,A Morris,,-,-
1512,722667,IR Rotsey,RA Sealy,AE Hall,OR Willis,RN Roach,Ronald Ebanks,KR Ebanks,C Wright,T Taylor,A Morris,N Sellars,E Ofem,SO Olayinka,EA Okwudili,Ricky Sharma,AP Adegbola,SO Akolade,CN Onwuzulike,JO Ogunlola,O Onwuzulike,OJ Bejide,-,,-,-
1513,722673,Fikri Rosdi,Nasir Shafiq,Ahmed Faiz Mohammad Noor,Suhan Alagaratnam,Shafiq Sharif,Anwar Arudin,Khizar Hayat,HG Mohammed,HB Ralalage,Pavandeep Singh,Shahrulnizam Yusof,LJ Barker,IDA Damarell,OE Newey,L Savident,JAJ Nussbaumer,MWR Stokes,LC Le Tissier,LB Ferbrache,W Peatfield,DR Hooper,MLA Ellis,,-,-
1514,722687,AA Onikoyi,Ricky Sharma,EA Okwudili,AP Adegbola,OJ Bejide,O Olatunji,AM Oyede,O Onwuzulike,OA Olympio,SO Akolade,JO Ogunlola,S Khalifa,E Kiongozi,KD Kamania,AR Patwa,HH Abdallah,KZ Rehmtullah,K Nassoro,B Mwita,AM Kimote,-,-,,23,4
1515,727919,AJ Finch,SPD Smith,DA Warner,GJ Bailey,GJ Maxwell,JP Faulkner,BJ Haddin,SA Abbott,MG Johnson,KW Richardson,NM Lyon,Ahmed Shehzad,Sarfraz Ahmed,Asad Shafiq,Misbah-ul-Haq,Fawad Alam,Umar Akmal,Shahid Afridi,Anwar Ali,Wahab Riaz,Zulfiqar Babar,Mohammad Irfan,,-,-
1516,727921,Ahmed Shehzad,Sarfraz Ahmed,Asad Shafiq,Misbah-ul-Haq,Umar Akmal,Fawad Alam,Shahid Afridi,Wahab Riaz,Raza Hasan,Zulfiqar Babar,Mohammad Irfan,DA Warner,AJ Finch,SPD Smith,GJ Bailey,GJ Maxwell,JP Faulkner,BJ Haddin,MG Johnson,KW Richardson,XJ Doherty,NM Lyon,,9,2
1517,727923,AJ Finch,DA Warner,SPD Smith,GJ Bailey,GJ Maxwell,PJ Hughes,BJ Haddin,JP Faulkner,MA Starc,KW Richardson,XJ Doherty,Ahmed Shehzad,Sarfraz Ahmed,Asad Shafiq,Fawad Alam,Sohaib Maqsood,Umar Amin,Shahid Afridi,Anwar Ali,Sohail Tanvir,Zulfiqar Babar,Mohammad Irfan,,-,-
1518,727935,MH Cross,CS MacLeod,HJW Gardiner,PL Mommsen,RD Berrington,FRJ Coleman,JH Davey,MA Leask,SM Sharif,RM Haq,I Wardlaw,A Balbirnie,J Anderson,AD Poynter,KJ O'Brien,SR Thompson,MC Sorensen,CA Young,JF Mooney,AR McBrine,-,-,,-,-
1519,727937,MH Cross,HJW Gardiner,CS MacLeod,PL Mommsen,RD Berrington,FRJ Coleman,JH Davey,MA Leask,RM Haq,AC Evans,I Wardlaw,A Balbirnie,J Anderson,AD Poynter,KJ O'Brien,SR Thompson,SW Poynter,JF Mooney,AR White,MC Sorensen,CA Young,AR McBrine,,-,-
1520,727939,A Balbirnie,J Anderson,SR Thompson,KJ O'Brien,AD Poynter,JF Mooney,SW Poynter,AR White,MC Sorensen,CA Young,GJ McCarter,MH Cross,CS MacLeod,HJW Gardiner,PL Mommsen,AC Evans,SM Sharif,JH Davey,RD Berrington,RM Haq,MA Leask,-,,31,4
1521,729289,JH Kallis,MK Pandey,G Gambhir,RV Uthappa,Shakib Al Hasan,YK Pathan,SA Yadav,R Vinay Kumar,M Morkel,PP Chawla,SP Narine,M Vijay,MA Agarwal,KD Karthik,LRPL Taylor,JP Duminy,MK Tiwary,JDS Neesham,NM Coulter-Nile,Mohammed Shami,JD Unadkat,S Nadeem,,15,2
1522,729293,DR Smith,BB McCullum,SK Raina,F du Plessis,MS Dhoni,RA Jadeja,M Manhas,R Ashwin,BW Hilfenhaus,IC Pandey,MM Sharma,MA Agarwal,M Vijay,KD Karthik,MK Tiwary,JP Duminy,LRPL Taylor,JDS Neesham,S Nadeem,Mohammed Shami,JD Unadkat,-,,13,2
1523,729297,DR Smith,BB McCullum,SK Raina,F du Plessis,MS Dhoni,RA Jadeja,M Manhas,R Ashwin,BW Hilfenhaus,IC Pandey,MM Sharma,AM Nayar,AM Rahane,SV Samson,SR Watson,SPD Smith,STR Binny,R Bhatia,JP Faulkner,TG Southee,DS Kulkarni,PV Tambe,,-,-
1524,729299,JH Kallis,G Gambhir,MK Pandey,CA Lynn,YK Pathan,RV Uthappa,SA Yadav,R Vinay Kumar,UT Yadav,M Morkel,SP Narine,PA Patel,YV Takawale,V Kohli,Yuvraj Singh,AB de Villiers,JA Morkel,MA Starc,VR Aaron,M Muralitharan,YS Chahal,AB Dinda,,26,4
1525,729313,CH Gayle,PA Patel,V Kohli,YV Takawale,Yuvraj Singh,AB de Villiers,JA Morkel,MA Starc,VR Aaron,AB Dinda,YS Chahal,CA Pujara,V Sehwag,WP Saha,GJ Maxwell,DA Miller,GJ Bailey,R Dhawan,Sandeep Sharma,MG Johnson,L Balaji,AR Patel,,-,-
1526,730083,HM Amla,Q de Kock,JH Kallis,AB de Villiers,JP Duminy,DA Miller,R McLaren,DW Steyn,VD Philander,M Morkel,Imran Tahir,MDKJ Perera,TM Dilshan,KC Sangakkara,DPMD Jayawardene,SMA Priyanjan,AD Mathews,HDRL Thirimanne,KMDN Kulasekara,SMSM Senanayake,BAW Mendis,SL Malinga,,-,-
1527,730085,MDKJ Perera,TM Dilshan,KC Sangakkara,HDRL Thirimanne,DPMD Jayawardene,AD Mathews,SMA Priyanjan,KMDN Kulasekara,SMSM Senanayake,BAW Mendis,SL Malinga,HM Amla,Q de Kock,JH Kallis,AB de Villiers,JP Duminy,DA Miller,R McLaren,VD Philander,DW Steyn,M Morkel,Imran Tahir,,-,-
1528,730087,HM Amla,Q de Kock,JH Kallis,AB de Villiers,JP Duminy,R McLaren,DA Miller,DW Steyn,M Morkel,WD Parnell,Imran Tahir,MDKJ Perera,TM Dilshan,KC Sangakkara,DPMD Jayawardene,AD Mathews,HDRL Thirimanne,SMA Priyanjan,SMSM Senanayake,HMRKB Herath,BAW Mendis,SL Malinga,,-,-
1529,730287,Tamim Iqbal,Anamul Haque,Imrul Kayes,Shamsur Rahman,Mushfiqur Rahim,Mahmudullah,Nasir Hossain,Sohag Gazi,Mashrafe Mortaza,Taskin Ahmed,Al-Amin Hossain,CH Gayle,KA Edwards,DM Bravo,D Ramdin,LMP Simmons,DJ Bravo,KA Pollard,JO Holder,SP Narine,KAJ Roach,R Rampaul,,-,-
1530,730289,CH Gayle,KA Edwards,DM Bravo,D Ramdin,LMP Simmons,KA Pollard,DJ Bravo,SP Narine,JO Holder,R Rampaul,KAJ Roach,Tamim Iqbal,Anamul Haque,Imrul Kayes,Shamsur Rahman,Mushfiqur Rahim,Mahmudullah,Nasir Hossain,Sohag Gazi,Mashrafe Mortaza,Abdur Razzak,Al-Amin Hossain,,-,-
1531,730291,LMP Simmons,CH Gayle,D Ramdin,DM Bravo,KA Pollard,DJG Sammy,DJ Bravo,JO Holder,SP Narine,R Rampaul,KAJ Roach,Tamim Iqbal,Anamul Haque,Imrul Kayes,Mushfiqur Rahim,Mominul Haque,Mahmudullah,Nasir Hossain,Sohag Gazi,Mashrafe Mortaza,Abdur Razzak,Al-Amin Hossain,,-,-
1532,733983,BR Dunk,CM Gautam,AT Rayudu,RG Sharma,CJ Anderson,KA Pollard,AP Tare,P Suyal,JJ Bumrah,Harbhajan Singh,SL Malinga,CH Gayle,PA Patel,V Kohli,AB de Villiers,Yuvraj Singh,RR Rossouw,MA Starc,HV Patel,VR Aaron,AB Dinda,YS Chahal,,-,-
1533,733989,S Dhawan,AJ Finch,KL Rahul,NV Ojha,DA Warner,MC Henriques,IK Pathan,KV Sharma,DW Steyn,A Mishra,B Kumar,AM Rahane,SV Samson,KK Nair,SR Watson,STR Binny,SPD Smith,R Bhatia,JP Faulkner,KW Richardson,DS Kulkarni,PV Tambe,,-,-
1534,733995,LMP Simmons,CM Gautam,AT Rayudu,RG Sharma,KA Pollard,AP Tare,CJ Anderson,P Kumar,SL Malinga,JJ Bumrah,Harbhajan Singh,DR Smith,BB McCullum,SK Raina,F du Plessis,MS Dhoni,RA Jadeja,M Manhas,R Ashwin,S Badree,IC Pandey,MM Sharma,,-,-
1535,733999,V Kohli,CH Gayle,VH Zol,AB de Villiers,Yuvraj Singh,JA Morkel,PA Patel,MA Starc,AB Dinda,VR Aaron,YS Chahal,AM Rahane,KK Nair,SR Watson,STR Binny,SV Samson,SPD Smith,JP Faulkner,KW Richardson,PV Tambe,R Tewatia,R Bhatia,,-,-
1536,734001,AJ Finch,S Dhawan,KL Rahul,DA Warner,NV Ojha,DW Steyn,B Kumar,IK Pathan,A Mishra,KV Sharma,MC Henriques,LMP Simmons,CM Gautam,AT Rayudu,RG Sharma,KA Pollard,CJ Anderson,JJ Bumrah,Harbhajan Singh,SL Malinga,PP Ojha,-,,-,-
1537,734005,CH Gayle,PA Patel,V Kohli,AB de Villiers,Yuvraj Singh,S Rana,M Muralitharan,MA Starc,AN Ahmed,YS Chahal,-,M Vijay,Q de Kock,MA Agarwal,KP Pietersen,JP Duminy,KD Karthik,KM Jadhav,R Shukla,Mohammed Shami,S Kaul,Imran Tahir,,-,-
1538,734007,AJ Finch,S Dhawan,NV Ojha,DA Warner,MC Henriques,IK Pathan,KV Sharma,B Kumar,DW Steyn,A Mishra,-,V Sehwag,WP Saha,M Vohra,GJ Maxwell,DA Miller,GJ Bailey,Sandeep Sharma,MG Johnson,Shivam Sharma,AR Patel,R Dhawan,,-,-
1539,734011,AM Rahane,KK Nair,KK Cooper,SV Samson,STR Binny,BCJ Cutting,JP Faulkner,DS Kulkarni,PV Tambe,R Bhatia,-,KP Pietersen,MA Agarwal,KD Karthik,JP Duminy,MK Tiwary,LRPL Taylor,KM Jadhav,S Nadeem,Imran Tahir,R Shukla,S Kaul,,-,-
1540,734015,AJ Finch,S Dhawan,NV Ojha,DA Warner,KL Rahul,IK Pathan,DJG Sammy,KV Sharma,DW Steyn,B Kumar,A Mishra,RV Uthappa,G Gambhir,MK Pandey,YK Pathan,RN ten Doeschate,M Morkel,UT Yadav,SP Narine,Shakib Al Hasan,PP Chawla,-,,-,-
1541,734023,DR Smith,BB McCullum,SK Raina,F du Plessis,MS Dhoni,RA Jadeja,BW Hilfenhaus,IC Pandey,MM Sharma,R Ashwin,-,RV Uthappa,G Gambhir,MK Pandey,Shakib Al Hasan,PJ Cummins,UT Yadav,SP Narine,PP Chawla,-,-,-,,-,-
1542,734035,RR Rossouw,YV Takawale,VH Zol,V Kohli,Yuvraj Singh,AB de Villiers,S Rana,MA Starc,SB Jakati,R Rampaul,YS Chahal,DR Smith,F du Plessis,SK Raina,MS Dhoni,A Nehra,S Badree,R Ashwin,MM Sharma,RA Jadeja,-,-,,-,-
1543,734037,DA Warner,NV Ojha,S Dhawan,Y Venugopal Rao,DJG Sammy,S Anirudha,JO Holder,KV Sharma,Parvez Rasool,B Kumar,DW Steyn,RV Uthappa,G Gambhir,MK Pandey,YK Pathan,RN ten Doeschate,Shakib Al Hasan,SA Yadav,R Vinay Kumar,M Morkel,SP Narine,UT Yadav,,-,-
1544,734041,SR Watson,SV Samson,KK Nair,BJ Hodge,JP Faulkner,KK Cooper,DS Kulkarni,PV Tambe,-,-,-,LMP Simmons,MEK Hussey,CJ Anderson,KA Pollard,RG Sharma,AT Rayudu,AP Tare,JJ Bumrah,PP Ojha,Harbhajan Singh,S Gopal,,33,2
1545,736437,Q de Kock,HM Amla,F du Plessis,AB de Villiers,JP Duminy,KJ Abbott,WD Parnell,R McLaren,AM Phangiso,Imran Tahir,-,V Sibanda,R Mutumbami,H Masakadza,BRM Taylor,SC Williams,E Chigumbura,LM Jongwe,N Madziva,SW Masakadza,P Utseya,J Nyumbu,,-,-
1546,736439,Q de Kock,HM Amla,F du Plessis,AB de Villiers,JP Duminy,DA Miller,R McLaren,WD Parnell,KJ Abbott,AM Phangiso,Imran Tahir,H Masakadza,R Mutumbami,BRM Taylor,Sikandar Raza,SC Williams,E Chigumbura,LM Jongwe,P Utseya,N Madziva,J Nyumbu,BV Vitori,,-,-
1547,736441,H Masakadza,Sikandar Raza,R Mutumbami,E Chigumbura,SC Williams,MN Waller,LM Jongwe,P Utseya,J Nyumbu,T Kamungozi,T Panyangara,Q de Kock,RR Rossouw,F du Plessis,JP Duminy,DA Miller,KJ Abbott,M de Lange,R McLaren,WD Parnell,M Shezi,AM Phangiso,,-,-
1548,736445,AJ Finch,PJ Hughes,MR Marsh,GJ Bailey,GJ Maxwell,SPD Smith,BJ Haddin,JP Faulkner,MG Johnson,MA Starc,KW Richardson,Q de Kock,HM Amla,F du Plessis,AB de Villiers,JP Duminy,DW Steyn,WD Parnell,M Morkel,R McLaren,Imran Tahir,-,,-,-
1549,736447,HM Amla,Q de Kock,F du Plessis,RR Rossouw,DA Miller,JP Duminy,R McLaren,DW Steyn,KJ Abbott,AM Phangiso,Imran Tahir,TMK Mawoyo,Sikandar Raza,H Masakadza,BRM Taylor,SC Williams,MN Waller,E Chigumbura,P Utseya,J Nyumbu,TL Chatara,BV Vitori,,-,-
1550,736449,AJ Finch,PJ Hughes,MJ Clarke,GJ Bailey,GJ Maxwell,MR Marsh,BJ Haddin,JP Faulkner,MA Starc,BCJ Cutting,NM Lyon,TMK Mawoyo,Sikandar Raza,H Masakadza,BRM Taylor,MN Waller,SC Williams,E Chigumbura,DT Tiripano,P Utseya,TL Chatara,J Nyumbu,,19,2
1551,736451,AJ Finch,PJ Hughes,SPD Smith,GJ Maxwell,GJ Bailey,MR Marsh,BJ Haddin,MG Johnson,MA Starc,KW Richardson,NM Lyon,HM Amla,Q de Kock,F du Plessis,AB de Villiers,JP Duminy,DA Miller,R McLaren,DW Steyn,AM Phangiso,M Morkel,Imran Tahir,,-,-
1552,736455,AJ Finch,PJ Hughes,SPD Smith,GJ Bailey,MR Marsh,GJ Maxwell,BJ Haddin,JP Faulkner,MG Johnson,MA Starc,NM Lyon,HM Amla,Q de Kock,F du Plessis,WD Parnell,AB de Villiers,JP Duminy,DW Steyn,M Morkel,AM Phangiso,Imran Tahir,-,,-,-
1553,736499,Zeeshan Siddiqui,Zeeshan Maqsood,Arif Hussain,Khawar Ali,VS Wategaonkar,Sultan Ahmed,Aamir Kaleem,Amir Ali,M Ansari,RJ Ranpura,Mohammad Nadeem,Anwar Arudin,Ahmed Faiz Mohammad Noor,Nasir Shafiq,Suhan Alagaratnam,Shafiq Sharif,Hammadullah Khan,Khizar Hayat,S Navaratnam,Hassan Ghulam,Shahrulnizam Yusof,Pavandeep Singh,,23,4
1554,736501,Amjad Ali,Salman Faris,Khurram Khan,SP Patil,Shaiman Anwar,Krishna Chandran,Mohammad Shahzad (2),Fayyaz Ahmed,Mohammad Naveed,Kamran Shazad,Noor-ul-Amin,SP Khakurel,NB Budayair,G Malla,P Khadka,S Vesawkar,M Alam,B Bhandari,B Regmi,Sompal Kami,Sagar Pun,SP Gauchan,,-,-
1555,736503,Noor Ali Zadran,Usman Ghani,Rahmat Shah,Samiullah Shenwari,Hashmatullah Shahidi,Mohammad Nabi,Shafiqullah,Shapoor Zadran,Dawlat Zadran,Mirwais Ashraf,Amir Hamza,Amjad Ali,Salman Faris,Shaiman Anwar,SP Patil,Khurram Khan,Mohammad Shahzad (2),Krishna Chandran,Fayyaz Ahmed,Irfan Sajid,Mohammad Naveed,Ahmed Raza,,-,-
1556,736505,Anwar Arudin,Suhan Alagaratnam,Ahmed Faiz Mohammad Noor,Nasir Shafiq,Shafiq Sharif,Khizar Hayat,Suharril Fetri,Muhammad Wafiq,Shahrulnizam Yusof,Hassan Ghulam,S Navaratnam,SP Khakurel,G Malla,NB Budayair,P Khadka,S Vesawkar,M Alam,B Bhandari,Sompal Kami,B Regmi,SP Gauchan,Sagar Pun,,-,-
1557,736507,Zeeshan Siddiqui,Zeeshan Maqsood,Khawar Ali,VS Wategaonkar,Arif Hussain,AV Lalcheta,Aamir Kaleem,Sultan Ahmed,Amir Ali,RJ Ranpura,M Ansari,Irfan Ahmed,Skhawat Ali,JJ Atkinson,Nizakat Khan,Babar Hayat,Waqas Barkat,Ankur Sharma,Tanwir Afzal,Haseeb Amjad,Nadeem Ahmed,Ehsan Nawaz,,3,1
1558,736511,Irfan Ahmed,Skhawat Ali,JJ Atkinson,Nizakat Khan,Babar Hayat,Waqas Barkat,Ankur Sharma,Haseeb Amjad,Tanwir Afzal,Nadeem Ahmed,Ehsan Nawaz,Amjad Ali,Salman Faris,Khurram Khan,SP Patil,Shaiman Anwar,Mohammad Shahzad (2),Fayyaz Ahmed,Krishna Chandran,Ahmed Raza,Mohammad Naveed,Kamran Shazad,,26,9
1559,736515,Zeeshan Siddiqui,Zeeshan Maqsood,Arif Hussain,VS Wategaonkar,Khawar Ali,Aamir Kaleem,Sultan Ahmed,Amir Ali,AV Lalcheta,RJ Ranpura,M Ansari,Noor Ali Zadran,Usman Ghani,Hashmatullah Shahidi,Nasir Jamal,Samiullah Shenwari,Mohammad Nabi,Mirwais Ashraf,Shapoor Zadran,Dawlat Zadran,Amir Hamza,-,,12,3
1560,736517,Irfan Ahmed,Waqas Barkat,Nizakat Khan,JJ Atkinson,Babar Hayat,Ankur Sharma,JPR Lamsam,Haseeb Amjad,Tanwir Afzal,Nadeem Ahmed,Ehsan Nawaz,SP Khakurel,NB Budayair,G Malla,P Khadka,S Vesawkar,Sompal Kami,B Regmi,M Alam,SP Gauchan,Aarif Sheikh,-,,24,8
1561,736519,Nasir Shafiq,Anwar Arudin,Ahmed Faiz Mohammad Noor,Shafiq Sharif,Suhan Alagaratnam,Suharril Fetri,Hammadullah Khan,Khizar Hayat,Hassan Ghulam,Shahrulnizam Yusof,S Navaratnam,Amjad Ali,Mohammad Shahzad (2),Khurram Khan,SP Patil,Shaiman Anwar,Irfan Sajid,Mohammad Naveed,Kamran Shazad,Fayyaz Ahmed,Ahmed Raza,-,,23,5
1562,736521,Noor Ali Zadran,Usman Ghani,Hashmatullah Shahidi,Nasir Jamal,Samiullah Shenwari,Mohammad Nabi,Shafiqullah,Mirwais Ashraf,Dawlat Zadran,Amir Hamza,Shapoor Zadran,SP Khakurel,NB Budayair,G Malla,P Khadka,S Vesawkar,B Bhandari,Aarif Sheikh,B Regmi,SP Gauchan,Sompal Kami,RK Pradhan,,-,-
1563,736525,Nasir Shafiq,Anwar Arudin,Ahmed Faiz Mohammad Noor,Shafiq Sharif,Suharril Fetri,Hammadullah Khan,Khizar Hayat,HB Ralalage,Hassan Ghulam,Muhammad Wafiq,Shahrulnizam Yusof,Irfan Ahmed,Waqas Barkat,Nizakat Khan,JJ Atkinson,Babar Hayat,Ankur Sharma,JPR Lamsam,Haseeb Amjad,Tanwir Afzal,Aizaz Khan,Nadeem Ahmed,,11,3
1564,742619,AP Devcich,DG Brownlie,KS Williamson,LRPL Taylor,TWM Latham,JDS Neesham,L Ronchi,DL Vettori,NL McCullum,KD Mills,AF Milne,Mohammad Hafeez,Ahmed Shehzad,Asad Shafiq,Younis Khan,Haris Sohail,Misbah-ul-Haq,Sarfraz Ahmed,Shahid Afridi,Wahab Riaz,Umar Gul,Mohammad Irfan,,11,2
1565,742621,Mohammad Hafeez,Ahmed Shehzad,Younis Khan,Asad Shafiq,Haris Sohail,Misbah-ul-Haq,Sarfraz Ahmed,Shahid Afridi,Wahab Riaz,Sohail Tanvir,Mohammad Irfan,DG Brownlie,AP Devcich,KS Williamson,LRPL Taylor,TWM Latham,CJ Anderson,L Ronchi,DL Vettori,MJ Henry,MJ McClenaghan,AF Milne,,-,-
1566,742623,Mohammad Hafeez,Ahmed Shehzad,Younis Khan,Asad Shafiq,Haris Sohail,Shahid Afridi,Umar Akmal,Sarfraz Ahmed,Sohail Tanvir,Mohammad Irfan,Wahab Riaz,MJ Guptill,AP Devcich,KS Williamson,LRPL Taylor,TWM Latham,CJ Anderson,L Ronchi,JDS Neesham,NL McCullum,MJ Henry,MJ McClenaghan,,-,-
1567,742625,MJ Guptill,DG Brownlie,KS Williamson,LRPL Taylor,CJ Anderson,TWM Latham,MJ Henry,AF Milne,MJ McClenaghan,DL Vettori,-,Nasir Jamshed,Ahmed Shehzad,Younis Khan,Mohammad Hafeez,Haris Sohail,Umar Akmal,Shahid Afridi,Sarfraz Ahmed,Sohail Tanvir,Anwar Ali,Mohammad Irfan,,-,-
